"Date"	"Injury"	"Firstname"	"Lastname"	"City"	"TeamName"	"year"	"month"	"day"	"games.injured"	"MissedGamesListing"	"InjuryType"	"SeasonEnding"	"Index"	"delete.duplicate"	"injstart.month"	"injstart.day"	"injstart.year"	"injend.month"	"injend.day"	"injend.year"	"DaysMissed"	"InjuryStartDate"	"InjuryEndDate"	"GeneralInjury"	"ReducedInjuryTypes"	"FirstLast"	"PreviouslyInjured"	"HealthyDuration"
"3104"	May 01, 2008	Missed Game 4 of Round Two against the Detroit Red Wings (knee injury).	PAUL	STASTNY	WINNIPEG	JETS	2008	5	01	1	TRUE	knee injury	FALSE	1966	0	4	30	2008	5	01	2008	86400	1209556800	1209643200	knee	leg	PAUL STASTNY	1	237
"3105"	May 01, 2013	Missed the last 2 regular season games (upper body injury).	TYLER	BOZAK	TORONTO	MAPLELEAFS	2013	5	01	2	TRUE	upper body injury	TRUE	2276	0	4	25	2013	5	01	2013	518400	1366891200	1367409600	upper body	upper body	TYLER BOZAK	1	11
"3106"	May 01, 2016	Missed the last playoff game (lower body injury).	CRAIG	SMITH	NASHVILLE	PREDATORS	2016	5	01	0	TRUE	lower body injury	TRUE	2940	0	4	29	2016	5	01	2016	172800	1461931200	1462104000	lower body	lower body	CRAIG SMITH	1	174
"3107"	May 01, 2017	Missed the last 6 playoff games (upper body injury).	KARL	ALZNER	MONTREAL	CANADIENS	2017	5	01	6	TRUE	upper body injury	TRUE	667	0	4	17	2017	5	01	2017	1209600	1492430400	1493640000	upper body	upper body	KARL ALZNER	1	NA
"3108"	May 02, 2010	Missed the last playoff game (flu).	PATRICK	MARLEAU	TORONTO	MAPLELEAFS	2010	5	02	0	TRUE	flu	TRUE	2321	0	4	29	2010	5	02	2010	259200	1272542400	1272801600	cold/virus	illness	PATRICK MARLEAU	1	NA
"3109"	May 02, 2013	Missed the last 6 regular season and first playoff games (lower body injury).	LUCA	SBISA	VEGAS	GOLDENKNIGHTS	2013	5	02	7	TRUE	lower body injury	TRUE	1436	0	4	17	2013	5	02	2013	1296000	1366200000	1367496000	lower body	lower body	LUCA SBISA	1	151
"3110"	May 02, 2016	Missed the last 5 regular season and first 7 playoff games (concussion).	MARC-ANDRE	FLEURY	VEGAS	GOLDENKNIGHTS	2016	5	02	12	TRUE	concussion	TRUE	1375	0	4	02	2016	5	02	2016	2592000	1459598400	1462190400	concussion	concussion	MARC-ANDRE FLEURY	1	531
"3111"	May 03, 2012	Missed the last playoff game (lower body injury).	ALEX	PIETRANGELO	ST. LOUIS	BLUES	2012	5	03	0	TRUE	lower body injury	TRUE	401	0	4	30	2012	5	03	2012	259200	1335787200	1336046400	lower body	lower body	ALEX PIETRANGELO	1	317
"3112"	May 03, 2013	Missed the last 12 regular season and first playoff games (oral surgery).	SIDNEY	CROSBY	PITTSBURGH	PENGUINS	2013	5	03	13	TRUE	oral surgery	TRUE	2661	0	4	02	2013	5	03	2013	2678400	1364904000	1367582400	mouth	mouth	SIDNEY CROSBY	1	338
"3113"	May 03, 2014	Missed the last playoff game (lower body injury).	MATHIEU	PERREAULT	WINNIPEG	JETS	2014	5	03	0	TRUE	lower body injury	TRUE	1948	0	4	27	2014	5	03	2014	518400	1398600000	1399118400	lower body	lower body	MATHIEU PERREAULT	1	7
"3114"	May 03, 2014	Missed the last playoff game (stiff neck).	HAMPUS	LINDHOLM	ANAHEIM	DUCKS	2014	5	03	0	TRUE	stiff neck	TRUE	1185	0	4	27	2014	5	03	2014	518400	1398600000	1399118400	neck	head/neck/face	HAMPUS LINDHOLM	1	230
"3115"	May 03, 2015	Missed the last 3 playoff games (upper body injury).	CHRIS	WAGNER	NEW YORK	ISLANDERS	2015	5	03	3	TRUE	upper body injury	TRUE	1699	0	4	20	2015	5	03	2015	1123200	1429531200	1430654400	upper body	upper body	CHRIS WAGNER	0	NA
"3116"	May 03, 2016	Missed the last 2 playoff games (upper body injury).	JOSH	BAILEY	NEW YORK	ISLANDERS	2016	5	03	2	TRUE	upper body injury	TRUE	1552	0	4	27	2016	5	03	2016	518400	1461758400	1462276800	upper body	upper body	JOSH BAILEY	1	614
"3117"	May 04, 2004	Missed the last 33 games of the regular season, all 6 games of Round One against the Nashville Predators and all 6 games of Round Two against the Calgary Flames (broken right leg).	NIKLAS	KRONWALL	DETROIT	REDWINGS	2004	5	04	45	TRUE	broken right leg	TRUE	3192	0	1	22	2004	5	04	2004	8899200	1074772800	1083672000	leg	leg	NIKLAS KRONWALL	0	512
"3118"	May 04, 2007	Missed the last 6 games of Round One against the Dallas Stars and all 5 games of Round Two against the Anaheim Ducks (broken finger).	RYAN	KESLER	ANAHEIM	DUCKS	2007	5	04	11	TRUE	broken finger	TRUE	1174	0	4	13	2007	5	04	2007	1814400	1176465600	1178280000	finger	arm/hand	RYAN KESLER	1	223
"3119"	May 04, 2011	Missed the last 5 playoff games (right knee injury).	JEFF	CARTER	LOS ANGELES	KINGS	2011	5	04	5	TRUE	right knee injury	TRUE	2005	0	4	22	2011	5	04	2011	1036800	1303473600	1304510400	knee	leg	JEFF CARTER	1	167
"3120"	May 04, 2013	Missed the last 6 regular season and first playoff games (right leg injury).	BRIAN	BOYLE	NEW JERSEY	DEVILS	2013	5	04	7	TRUE	right leg injury	TRUE	1703	0	4	18	2013	5	04	2013	1382400	1366286400	1367668800	leg	leg	BRIAN BOYLE	1	742
"3121"	May 05, 2013	Missed 1 game (upper body injury).	BRIAN	GIONTA	BOSTON	BRUINS	2013	5	05	1	TRUE	upper body injury	FALSE	549	0	5	03	2013	5	05	2013	172800	1367582400	1367755200	upper body	upper body	BRIAN GIONTA	1	2
"3122"	May 05, 2013	Missed 1 game (upper body injury).	MAX	PACIORETTY	MONTREAL	CANADIENS	2013	5	05	1	TRUE	upper body injury	FALSE	725	0	5	03	2013	5	05	2013	172800	1367582400	1367755200	upper body	upper body	MAX PACIORETTY	1	153
"3123"	May 05, 2013	Missed 4 games (lower body injury).	CORY	SCHNEIDER	NEW JERSEY	DEVILS	2013	5	05	4	TRUE	lower body injury	FALSE	1788	0	4	25	2013	5	05	2013	864000	1366891200	1367755200	lower body	lower body	CORY SCHNEIDER	1	174
"3124"	May 06, 2010	Missed 2 playoff games (right foot injury).	JORDAN	STAAL	CAROLINA	HURRICANES	2010	5	06	2	TRUE	right foot injury	FALSE	1493	0	5	01	2010	5	06	2010	432000	1272715200	1273147200	foot	foot	JORDAN STAAL	0	134
"3125"	May 06, 2012	Missed the last 7 playoff games (lower body injury).	JAROSLAV	HALAK	NEW YORK	ISLANDERS	2012	5	06	7	TRUE	lower body injury	TRUE	1635	0	4	16	2012	5	06	2012	1728000	1334577600	1336305600	lower body	lower body	JAROSLAV HALAK	1	273
"3126"	May 06, 2013	Missed the last 27 regular season and first 2 playoff games (facial injury).	MARC	STAAL	NEW YORK	RANGERS	2013	5	06	29	TRUE	facial injury	TRUE	3026	0	3	07	2013	5	06	2013	5184000	1362657600	1367841600	face	head/neck/face	MARC STAAL	1	2
"3127"	May 06, 2015	Missed the last playoff game (flu).	DAVID	DESHARNAIS	NA	NA	2015	5	06	0	TRUE	flu	TRUE	4008	0	5	03	2015	5	06	2015	259200	1430654400	1430913600	cold/virus	illness	DAVID DESHARNAIS	1	286
"3128"	May 06, 2016	Missed the last 5 playoff games (upper body injury).	RYAN	PULOCK	NEW YORK	ISLANDERS	2016	5	06	5	TRUE	upper body injury	TRUE	1673	0	4	21	2016	5	06	2016	1296000	1461240000	1462536000	upper body	upper body	RYAN PULOCK	0	169
"3129"	May 06, 2016	Missed the last playoff game (undisclosed).	ERIC	FEHR	SAN JOSE	SHARKS	2016	5	06	0	TRUE	undisclosed	TRUE	3582	0	5	04	2016	5	06	2016	172800	1462363200	1462536000	undisclosed	undisclosed	ERIC FEHR	1	321
"3130"	May 06, 2017	Missed the last playoff game (concussion).	CONOR	SHEARY	PITTSBURGH	PENGUINS	2017	5	06	0	TRUE	concussion	TRUE	2813	0	5	02	2017	5	06	2017	345600	1493726400	1494072000	concussion	concussion	CONOR SHEARY	1	271
"3131"	May 06, 2017	Missed the last playoff game (concussion).	SIDNEY	CROSBY	PITTSBURGH	PENGUINS	2017	5	06	0	TRUE	concussion	TRUE	2668	0	5	02	2017	5	06	2017	345600	1493726400	1494072000	concussion	concussion	SIDNEY CROSBY	1	NA
"3132"	May 07, 2013	Missed the last 2 playoff games (sprained right ankle).	JAMES	NEAL	VEGAS	GOLDENKNIGHTS	2013	5	07	2	TRUE	sprained right ankle	TRUE	1413	0	5	03	2013	5	07	2013	345600	1367582400	1367928000	ankle	foot	JAMES NEAL	1	151
"3133"	May 07, 2013	Missed the last 2 regular season and first 3 playoff games (concussion).	JASON	POMINVILLE	BUFFALO	SABRES	2013	5	07	5	TRUE	concussion	TRUE	3344	0	4	26	2013	5	07	2013	950400	1366977600	1367928000	concussion	concussion	JASON POMINVILLE	1	1037
"3134"	May 07, 2013	Missed the last 2 regular season and first 3 playoff games (lower body injury).	BROOKS	ORPIK	WASHINGTON	CAPITALS	2013	5	07	5	TRUE	lower body injury	TRUE	931	0	4	25	2013	5	07	2013	1036800	1366891200	1367928000	lower body	lower body	BROOKS ORPIK	1	216
"3135"	May 07, 2013	Missed the last 21 regular season and first 4 playoff games (left ankle injury).	DAVID	BOOTH	DETROIT	REDWINGS	2013	5	07	25	TRUE	left ankle injury	TRUE	3080	0	3	18	2013	5	07	2013	4320000	1363608000	1367928000	ankle	foot	DAVID BOOTH	1	171
"3136"	May 07, 2014	Missed the last 5 playoff games (undisclosed).	BROOKS	ORPIK	WASHINGTON	CAPITALS	2014	5	07	5	TRUE	undisclosed	TRUE	935	0	4	26	2014	5	07	2014	950400	1398513600	1399464000	undisclosed	undisclosed	BROOKS ORPIK	1	2
"3137"	May 07, 2014	Missed the last 9 regular season and first 10 playoff games (hand injury).	CHRIS	KREIDER	NEW YORK	RANGERS	2014	5	07	19	TRUE	hand injury	TRUE	2983	0	3	25	2014	5	07	2014	3715200	1395748800	1399464000	hand	arm/hand	CHRIS KREIDER	1	215
"3138"	May 07, 2015	Missed the last 2 playoff games (arm injury).	CHRIS	STEWART	CALGARY	FLAMES	2015	5	7	2	TRUE	arm injury	TRUE	11	0	5	5	2015	5	7	2015	2	1430827200	1.431e+09	arm	arm/hand	CHRIS STEWART	1	281
"3139"	May 07, 2015	Missed the last playoff game (upper body injury).	CEDRIC	PAQUETTE	TAMPA BAY	LIGHTNING	2015	5	07	0	TRUE	upper body injury	TRUE	2231	0	5	06	2015	5	07	2015	86400	1430913600	1.431e+09	upper body	upper body	CEDRIC PAQUETTE	1	19
"3140"	May 07, 2017	Missed the last 4 playoff games (lower body injury).	KEVIN	BIEKSA	ANAHEIM	DUCKS	2017	5	07	4	TRUE	lower body injury	TRUE	1093	0	4	28	2017	5	07	2017	777600	1493380800	1494158400	lower body	lower body	KEVIN BIEKSA	1	3
"3141"	May 07, 2017	Missed the last 5 regular season and all 11 playoff games (lower body injury).	NAIL	YAKUPOV	COLORADO	AVALANCHE	2017	5	07	16	TRUE	lower body injury	TRUE	112	0	4	02	2017	5	07	2017	3024000	1491134400	1494158400	lower body	lower body	NAIL YAKUPOV	1	218
"3142"	May 07, 2017	Missed the last 6 playoff games (lower body injury).	CRAIG	SMITH	NASHVILLE	PREDATORS	2017	5	07	6	TRUE	lower body injury	TRUE	2944	0	4	20	2017	5	07	2017	1468800	1492689600	1494158400	lower body	lower body	CRAIG SMITH	1	5
"3143"	May 07, 2017	Missed the last playoff game (lower body injury).	ALEXANDER	STEEN	ST. LOUIS	BLUES	2017	5	07	0	TRUE	lower body injury	TRUE	446	0	5	05	2017	5	07	2017	172800	1493985600	1494158400	lower body	lower body	ALEXANDER STEEN	1	148
"3144"	May 07, 2017	Missed the last playoff game (upper body injury).	ONDREJ	KASE	ANAHEIM	DUCKS	2017	5	07	0	TRUE	upper body injury	TRUE	1162	0	5	05	2017	5	07	2017	172800	1493985600	1494158400	upper body	upper body	ONDREJ KASE	0	157
"3145"	May 08, 2015	Missed the last 2 playoff games (upper body injury).	MICHEAL	FERLAND	CALGARY	FLAMES	2015	5	8	2	TRUE	upper body injury	TRUE	76	0	5	3	2015	5	8	2015	5	1430654400	1431086400	upper body	upper body	MICHEAL FERLAND	1	173
"3146"	May 08, 2015	Missed the last regular season and first 7 playoff games (upper body injury).	JOHN	GIBSON	ANAHEIM	DUCKS	2015	5	08	8	TRUE	upper body injury	TRUE	1145	0	4	11	2015	5	08	2015	2332800	1428753600	1431086400	upper body	upper body	JOHN GIBSON	1	283
"3147"	May 08, 2016	Missed the last 17 regular season and all 11 playoff games (groin).	JAROSLAV	HALAK	NEW YORK	ISLANDERS	2016	5	08	28	TRUE	groin	TRUE	1646	0	3	09	2016	5	08	2016	5184000	1457524800	1462708800	groin	lower body	JAROSLAV HALAK	1	NA
"3148"	May 08, 2016	Missed the last regular season and all 11 playoff games (broken left fibula).	ANDERS	LEE	NEW YORK	ISLANDERS	2016	5	08	12	TRUE	broken left fibula	TRUE	1667	0	4	08	2016	5	08	2016	2592000	1460116800	1462708800	tibia/fibula	leg	ANDERS LEE	0	261
"3149"	May 08, 2017	Missed the last 10 playoff games (upper body injury).	CHAD	RUHWEDEL	PITTSBURGH	PENGUINS	2017	5	08	10	TRUE	upper body injury	TRUE	2791	0	4	11	2017	5	08	2017	2332800	1491912000	1494244800	upper body	upper body	CHAD RUHWEDEL	1	12
"3150"	May 09, 2013	Missed the last 10 regular season and first 5 playoff games (torn ligament in left knee).	ALEXEI	EMELIN	NASHVILLE	PREDATORS	2013	5	09	15	TRUE	torn ligament in left knee	TRUE	2846	0	4	08	2013	5	09	2013	2678400	1365422400	1368100800	knee	leg	ALEXEI EMELIN	1	145
"3151"	May 09, 2013	Missed the last 2 playoff games (biceps injury).	BRIAN	GIONTA	BOSTON	BRUINS	2013	5	09	2	TRUE	biceps injury	TRUE	550	0	5	07	2013	5	09	2013	172800	1367928000	1368100800	muscle	other	BRIAN GIONTA	1	593
"3152"	May 09, 2013	Missed the last 4 playoff games (concussion).	LARS	ELLER	WASHINGTON	CAPITALS	2013	5	09	4	TRUE	concussion	TRUE	896	0	5	03	2013	5	09	2013	518400	1367582400	1368100800	concussion	concussion	LARS ELLER	1	319
"3153"	May 09, 2015	Missed the last 7 playoff games (upper body injury).	NATHAN	BEAULIEU	BUFFALO	SABRES	2015	5	09	7	TRUE	upper body injury	TRUE	3249	0	4	21	2015	5	09	2015	1555200	1429617600	1431172800	upper body	upper body	NATHAN BEAULIEU	1	279
"3154"	May 09, 2017	Missed 1 game (undisclosed).	OSCAR	KLEFBOM	EDMONTON	OILERS	2017	5	09	1	TRUE	undisclosed	FALSE	2430	0	5	07	2017	5	09	2017	172800	1494158400	1494331200	undisclosed	undisclosed	OSCAR KLEFBOM	1	199
"3155"	May 10, 2015	Missed the last 21 regular season and all 11 playoff games (biceps injury).	MARK	GIORDANO	CALGARY	FLAMES	2015	5	10	32	TRUE	biceps injury	TRUE	66	0	3	1	2015	5	10	2015	70	1425211200	1431259200	muscle	other	MARK GIORDANO	1	NA
"3156"	May 10, 2015	Missed the last 7 regular season and all 11 playoff games (lower body injury).	PAUL	BYRON	MONTREAL	CANADIENS	2015	5	10	18	TRUE	lower body injury	TRUE	679	0	3	29	2015	5	10	2015	3628800	1427630400	1431259200	lower body	lower body	PAUL BYRON	1	255
"3157"	May 10, 2016	Missed the last 3 playoff games (upper body injury).	OLLI	MAATTA	PITTSBURGH	PENGUINS	2016	5	10	3	TRUE	upper body injury	TRUE	2749	0	5	02	2016	5	10	2016	691200	1462190400	1462881600	upper body	upper body	OLLI MAATTA	1	231
"3158"	May 10, 2017	Missed the last 11 playoff games (lower body injury).	MATT	MURRAY	PITTSBURGH	PENGUINS	2017	5	10	11	TRUE	lower body injury	TRUE	2780	0	4	12	2017	5	10	2017	2419200	1491998400	1494417600	lower body	lower body	MATT MURRAY	1	202
"3159"	May 10, 2017	Missed the last 2 playoff games (lower body injury).	ANDREJ	SEKERA	EDMONTON	OILERS	2017	5	10	2	TRUE	lower body injury	TRUE	2504	0	5	07	2017	5	10	2017	259200	1494158400	1494417600	lower body	lower body	ANDREJ SEKERA	1	146
"3160"	May 10, 2017	Missed the last 48 regular season and all 13 playoff games (leg injury).	TYLER	PITLICK	DALLAS	STARS	2017	5	10	61	TRUE	leg injury	TRUE	3805	0	12	21	2016	5	10	2017	12096000	1482321600	1494417600	leg	leg	TYLER PITLICK	1	180
"3161"	May 11, 2013	Missed the last 2 playoff games (broken hand).	ANDREW	MACDONALD	PHILADELPHIA	FLYERS	2013	5	11	2	TRUE	broken hand	TRUE	1303	0	5	09	2013	5	11	2013	172800	1368100800	1368273600	hand	arm/hand	ANDREW MACDONALD	1	531
"3162"	May 11, 2016	Missed the last 11 playoff games (achilles).	TYLER	SEGUIN	DALLAS	STARS	2016	5	11	11	TRUE	achilles	TRUE	3825	0	4	18	2016	5	11	2016	1987200	1460980800	1462968000	achilles	foot	TYLER SEGUIN	1	NA
"3163"	May 12, 2012	Missed the last 2 playoff games (lower body injury).	JAY	BEAGLE	WASHINGTON	CAPITALS	2012	5	12	2	TRUE	lower body injury	TRUE	869	0	5	09	2012	5	12	2012	259200	1336564800	1336824000	lower body	lower body	JAY BEAGLE	1	538
"3164"	May 12, 2014	Missed the last playoff game (lower body injury).	MATHIEU	PERREAULT	WINNIPEG	JETS	2014	5	12	0	TRUE	lower body injury	TRUE	1949	0	5	10	2014	5	12	2014	172800	1399723200	1399896000	lower body	lower body	MATHIEU PERREAULT	1	198
"3165"	May 12, 2016	Missed the last 60 regular season and all 14 playoff games (upper body injury).	GABRIEL	BOURQUE	COLORADO	AVALANCHE	2016	5	12	74	TRUE	upper body injury	TRUE	13	0	3	21	2016	5	12	2016	4492800	1458561600	1463054400	upper body	upper body	GABRIEL BOURQUE	1	534
"3166"	May 12, 2017	Missed the last 5 playoff games (undisclosed).	PONTUS	ABERG	EDMONTON	OILERS	2017	5	12	5	TRUE	undisclosed	TRUE	2376	0	4	28	2017	5	12	2017	1209600	1493380800	1494590400	undisclosed	undisclosed	PONTUS ABERG	0	NA
"3167"	May 13, 2009	Missed 5 playoff games (undisclosed).	ERIC	FEHR	SAN JOSE	SHARKS	2009	5	13	5	TRUE	undisclosed	FALSE	3567	0	5	06	2009	5	13	2009	604800	1241611200	1242216000	undisclosed	undisclosed	ERIC FEHR	1	124
"3168"	May 13, 2013	Missed the last 2 playoff games (upper body injury).	TYLER	BOZAK	TORONTO	MAPLELEAFS	2013	5	13	2	TRUE	upper body injury	TRUE	2277	0	5	12	2013	5	13	2013	86400	1368360000	1368446400	upper body	upper body	TYLER BOZAK	1	166
"3169"	May 13, 2014	Missed the last 23 regular season and first 13 playoff games (leg injury).	JASON	ZUCKER	MINNESOTA	WILD	2014	5	13	36	TRUE	leg injury	TRUE	4000	0	2	25	2014	5	13	2014	6652800	1393329600	1399982400	leg	leg	JASON ZUCKER	1	228
"3170"	May 13, 2014	Missed the last 3 playoff games (sprained right knee).	BROOKS	ORPIK	WASHINGTON	CAPITALS	2014	5	13	3	TRUE	sprained right knee	TRUE	936	0	5	09	2014	5	13	2014	345600	1399636800	1399982400	knee	leg	BROOKS ORPIK	1	302
"3171"	May 13, 2014	Missed the last 5 playoff games (upper body injury).	DARCY	KUEMPER	ARIZONA	COYOTES	2014	5	13	5	TRUE	upper body injury	TRUE	1017	0	5	02	2014	5	13	2014	950400	1399032000	1399982400	upper body	upper body	DARCY KUEMPER	1	218
"3172"	May 13, 2015	Missed all 82 regular season and all 14 playoff games (broken wrist).	DMITRY	ORLOV	WASHINGTON	CAPITALS	2015	5	13	96	TRUE	broken wrist	FALSE	920	0	10	07	2014	5	13	2015	18835200	1412683200	1431518400	wrist	arm/hand	DMITRY ORLOV	1	NA
"3173"	May 13, 2015	Missed the last 11 playoff games (upper body injury).	ERIC	FEHR	SAN JOSE	SHARKS	2015	5	13	11	TRUE	upper body injury	TRUE	3579	0	4	20	2015	5	13	2015	1987200	1429531200	1431518400	upper body	upper body	ERIC FEHR	1	146
"3174"	May 13, 2016	Missed the last 8 playoff games (upper body injury).	J.T.	BROWN	ANAHEIM	DUCKS	2016	5	13	8	TRUE	upper body injury	TRUE	1100	0	4	16	2016	5	13	2016	2332800	1460808000	1463140800	upper body	upper body	J.T. BROWN	1	194
"3175"	May 13, 2017	Missed the last 2 playoff games (undisclosed).	RYAN	DZINGEL	OTTAWA	SENATORS	2017	5	13	2	TRUE	undisclosed	TRUE	3439	0	5	06	2017	5	13	2017	604800	1494072000	1494676800	undisclosed	undisclosed	RYAN DZINGEL	0	NA
"3176"	May 14, 2002	Missed Game 6 and 7 of Round Two against Toronto (back injury).	MIKE	FISHER	NASHVILLE	PREDATORS	2002	5	14	2	TRUE	back injury	FALSE	2858	0	5	10	2002	5	14	2002	345600	1021032000	1021377600	back	mid body	MIKE FISHER	1	218
"3177"	May 14, 2002	Missed Game 6 and 7 of Round Two against Toronto (knee injury).	ZDENO	CHARA	BOSTON	BRUINS	2002	5	14	2	TRUE	knee injury	FALSE	522	0	5	12	2002	5	14	2002	172800	1021204800	1021377600	knee	leg	ZDENO CHARA	1	279
"3178"	May 14, 2009	Missed 10 playoff games (spleen surgery).	MATT	HUNWICK	PITTSBURGH	PENGUINS	2009	5	14	10	TRUE	spleen surgery	FALSE	2698	0	4	18	2009	5	14	2009	2246400	1240056000	1242302400	spleen	mid body	MATT HUNWICK	1	693
"3179"	May 14, 2010	Missed the last 4 playoff games (broken wrist).	DAVID	KREJCI	BOSTON	BRUINS	2010	5	14	4	TRUE	broken wrist	TRUE	560	0	5	06	2010	5	14	2010	691200	1273147200	1273838400	wrist	arm/hand	DAVID KREJCI	1	178
"3180"	May 14, 2010	Missed the last 4 playoff games (lower body injury).	ADAM	MCQUAID	BOSTON	BRUINS	2010	5	14	4	TRUE	lower body injury	TRUE	590	0	5	07	2010	5	14	2010	604800	1273233600	1273838400	lower body	lower body	ADAM MCQUAID	0	241
"3181"	May 14, 2010	Missed the last 4 regular season games and all 13 playoff games (left wrist injury).	DENNIS	SEIDENBERG	NEW YORK	ISLANDERS	2010	5	14	17	TRUE	left wrist injury	TRUE	1685	0	4	05	2010	5	14	2010	3369600	1270468800	1273838400	wrist	arm/hand	DENNIS SEIDENBERG	1	685
"3182"	May 14, 2011	Missed the last 2 playoff games (sprained neck).	ADAM	MCQUAID	BOSTON	BRUINS	2011	5	14	2	TRUE	sprained neck	TRUE	592	0	5	04	2011	5	14	2011	864000	1304510400	1305374400	neck	head/neck/face	ADAM MCQUAID	1	145
"3183"	May 14, 2014	Missed the last 3 regular season and first 12 playoff games (back injury).	CHRIS	KELLY	ANAHEIM	DUCKS	2014	5	14	15	TRUE	back injury	TRUE	1170	0	4	10	2014	5	14	2014	2937600	1397131200	1400068800	back	mid body	CHRIS KELLY	1	192
"3184"	May 14, 2014	Missed the last 34 regular season and first 12 playoff games (lower body injury).	ADAM	MCQUAID	BOSTON	BRUINS	2014	5	14	46	TRUE	lower body injury	TRUE	603	0	1	20	2014	5	14	2014	9849600	1390219200	1400068800	lower body	lower body	ADAM MCQUAID	1	189
"3185"	May 14, 2014	Missed the last 44 regular season and first 12 playoff games (right knee surgery).	DENNIS	SEIDENBERG	NEW YORK	ISLANDERS	2014	5	14	56	TRUE	right knee surgery	TRUE	1690	0	12	28	2013	5	14	2014	11836800	1388232000	1400068800	knee	leg	DENNIS SEIDENBERG	1	510
"3186"	May 15, 2012	Missed the last 9 playoff games (concussion).	KYLE	CLIFFORD	LOS ANGELES	KINGS	2012	5	15	9	TRUE	concussion	TRUE	2014	0	4	13	2012	5	15	2012	2764800	1334318400	1337083200	concussion	concussion	KYLE CLIFFORD	1	360
"3187"	May 15, 2017	Missed the last 2 playoff games (lower body injury).	CARL	HAGELIN	PITTSBURGH	PENGUINS	2017	5	15	2	TRUE	lower body injury	TRUE	2677	0	5	10	2017	5	15	2017	432000	1494417600	1494849600	lower body	lower body	CARL HAGELIN	1	NA
"3188"	May 16, 2014	Missed the last 4 playoff games (lower body injury).	FREDERIK	ANDERSEN	TORONTO	MAPLELEAFS	2014	5	16	4	TRUE	lower body injury	TRUE	2266	0	5	10	2014	5	16	2014	518400	1399723200	1400241600	lower body	lower body	FREDERIK ANDERSEN	1	170
"3189"	May 16, 2015	Missed the last playoff game (appendectomy).	RYAN	CALLAHAN	TAMPA BAY	LIGHTNING	2015	5	16	0	TRUE	appendectomy	TRUE	2119	0	5	12	2015	5	16	2015	345600	1431432000	1431777600	appendicitis	other	RYAN CALLAHAN	1	186
"3190"	May 16, 2016	Missed the last 8 regular season and first 11 playoff games (left fibula).	ANTON	STRALMAN	TAMPA BAY	LIGHTNING	2016	5	16	19	TRUE	left fibula	TRUE	2258	0	3	25	2016	5	16	2016	4492800	1458907200	1463400000	tibia/fibula	leg	ANTON STRALMAN	1	182
"3191"	May 17, 2017	Missed the last 4 playoff games (lower body injury).	TREVOR	DALEY	DETROIT	REDWINGS	2017	5	17	4	TRUE	lower body injury	TRUE	3102	0	5	08	2017	5	17	2017	777600	1494244800	1495022400	lower body	lower body	TREVOR DALEY	1	192
"3192"	May 18, 2008	Missed Game 3, 4 and 5 of the Eastern Conference Finals against the Pittsburgh Penguins (eye injury).	BRAYDON	COBURN	TAMPA BAY	LIGHTNING	2008	5	18	3	TRUE	eye injury	FALSE	2132	0	5	12	2008	5	18	2008	518400	1210593600	1211112000	eye	head/neck/face	BRAYDON COBURN	1	258
"3193"	May 18, 2015	Missed the last playoff game (undisclosed).	BRIAN	BOYLE	NEW JERSEY	DEVILS	2015	5	18	0	TRUE	undisclosed	TRUE	1704	0	5	16	2015	5	18	2015	172800	1431777600	1431950400	undisclosed	undisclosed	BRIAN BOYLE	1	158
"3194"	May 18, 2016	Missed the last playoff game (flu).	RYAN	CALLAHAN	TAMPA BAY	LIGHTNING	2016	5	18	0	TRUE	flu	TRUE	2123	0	5	16	2016	5	18	2016	172800	1463400000	1463572800	cold/virus	illness	RYAN CALLAHAN	1	146
"3195"	May 18, 2017	Missed the last playoff game (lower body injury).	KEVIN	BIEKSA	ANAHEIM	DUCKS	2017	5	18	0	TRUE	lower body injury	TRUE	1094	0	5	10	2017	5	18	2017	691200	1494417600	1495108800	lower body	lower body	KEVIN BIEKSA	1	161
"3196"	May 19, 2011	Missed the last 2 playoff games (mild concussion).	PATRICE	BERGERON	BOSTON	BRUINS	2011	5	19	2	TRUE	mild concussion	TRUE	511	0	5	14	2011	5	19	2011	432000	1305374400	1305806400	concussion	concussion	PATRICE BERGERON	1	686
"3197"	May 19, 2013	Missed the last 43 regular season and first 7 playoff games (back injury).	JASON	SPEZZA	DALLAS	STARS	2013	5	19	50	TRUE	back injury	TRUE	3841	0	1	29	2013	5	19	2013	9504000	1359460800	1368964800	back	mid body	JASON SPEZZA	1	143
"3198"	May 19, 2014	Missed the last 2 regular season and first 12 playoff games (lower body injury).	ALEX	GALCHENYUK	MONTREAL	CANADIENS	2014	5	19	14	TRUE	lower body injury	TRUE	705	0	4	10	2014	5	19	2014	3369600	1397131200	1400500800	lower body	lower body	ALEX GALCHENYUK	1	276
"3199"	May 20, 2017	Missed the last 4 playoff games (undisclosed).	MIIKKA	SALOMAKI	NASHVILLE	PREDATORS	2017	5	20	4	TRUE	undisclosed	TRUE	2933	0	5	12	2017	5	20	2017	691200	1494590400	1495281600	undisclosed	undisclosed	MIIKKA SALOMAKI	1	NA
