"Date"	"Injury"	"Firstname"	"Lastname"	"City"	"TeamName"	"games.injured"	"MissedGamesListing"	"InjuryType"	"SeasonEnding"	"Index"	"delete.duplicate"	"injstart.month"	"injstart.day"	"injstart.year"	"injend.month"	"injend.day"	"injend.year"	"DaysMissed"	"InjuryStartDate"	"InjuryEndDate"	"GeneralInjury"	"ReducedInjuryTypes"	"FirstLast"	"PreviouslyInjured"	"HealthyDuration"
"14991"	Nov 13, 2009	Missed 1 game (H1N1 virus).	KYLE	OKPOSO	BUFFALO	SABRES	1	TRUE	H1N1 virus	FALSE	3332	0	11	11	2009	11	13	2009	2	1257940800	1258113600	cold/virus	illness	KYLE OKPOSO	1	123
"12624"	Mar 19, 2010	Missed 1 game (undisclosed).	KYLE	OKPOSO	BUFFALO	SABRES	1	TRUE	undisclosed	FALSE	3333	0	3	16	2010	3	19	2010	3	1268740800	1.269e+09	undisclosed	undisclosed	KYLE OKPOSO	1	193
"8528"	Jan 20, 2011	Missed 44 games (shoulder surgery).	KYLE	OKPOSO	BUFFALO	SABRES	44	TRUE	shoulder surgery	FALSE	3334	0	9	28	2010	1	20	2011	114	1285675200	1295524800	shoulder	upper body	KYLE OKPOSO	1	1162
"1255"	Apr 13, 2014	Missed the last 10 regular season games (lower body injury).	KYLE	OKPOSO	BUFFALO	SABRES	10	TRUE	lower body injury	TRUE	3335	0	3	27	2014	4	13	2014	17	1395921600	1397390400	lower body	lower body	KYLE OKPOSO	1	289
"12014"	Mar 10, 2015	Missed 22 games (upper body injury).	KYLE	OKPOSO	BUFFALO	SABRES	22	TRUE	upper body injury	FALSE	3336	0	1	27	2015	3	10	2015	42	1422360000	1425988800	upper body	upper body	KYLE OKPOSO	1	283
"4051"	Dec 27, 2015	Missed 2 games (lower body injury).	KYLE	OKPOSO	BUFFALO	SABRES	2	TRUE	lower body injury	FALSE	3337	0	12	18	2015	12	27	2015	9	1450440000	1451217600	lower body	lower body	KYLE OKPOSO	1	291
"17581"	Oct 16, 2016	Missed 1 game (knee injury).	KYLE	OKPOSO	BUFFALO	SABRES	1	TRUE	knee injury	FALSE	3338	0	10	13	2016	10	16	2016	3	1476360000	1476619200	knee	leg	KYLE OKPOSO	1	139
"13116"	Mar 25, 2017	Missed 10 games (rib injury).	KYLE	OKPOSO	BUFFALO	SABRES	10	TRUE	rib injury	FALSE	3339	0	3	04	2017	3	25	2017	21	1488628800	1490443200	rib	mid body	KYLE OKPOSO	1	3
"899"	Apr 09, 2017	Missed the last 6 regular season games (illness).	KYLE	OKPOSO	BUFFALO	SABRES	6	TRUE	illness	TRUE	3340	0	3	28	2017	4	09	2017	12	1490702400	1491739200	cold/virus	illness	KYLE OKPOSO	1	188
"17645"	Oct 17, 2017	Missed 2 games (illness).	KYLE	OKPOSO	BUFFALO	SABRES	2	TRUE	illness	FALSE	3341	0	10	14	2017	10	17	2017	3	1507982400	1508241600	cold/virus	illness	KYLE OKPOSO	1	NA
"14279"	Nov 03, 2010	Missed 9 games (concussion).	JASON	POMINVILLE	BUFFALO	SABRES	9	TRUE	concussion	FALSE	3342	0	10	13	2010	11	03	2010	21	1286971200	1288785600	concussion	concussion	JASON POMINVILLE	0	172
"1850"	Apr 26, 2011	Missed the last 2 playoff games (lacerated left leg).	JASON	POMINVILLE	BUFFALO	SABRES	2	TRUE	lacerated left leg	TRUE	3343	0	4	24	2011	4	26	2011	2	1303646400	1303819200	leg	leg	JASON POMINVILLE	1	731
"13742"	May 07, 2013	Missed the last 2 regular season and first 3 playoff games (concussion).	JASON	POMINVILLE	BUFFALO	SABRES	5	TRUE	concussion	TRUE	3344	0	4	26	2013	5	07	2013	11	1366977600	1367928000	concussion	concussion	JASON POMINVILLE	1	1037
"13036"	Mar 24, 2016	Missed 7 games (lower body injury).	JASON	POMINVILLE	BUFFALO	SABRES	7	TRUE	lower body injury	FALSE	3345	0	3	09	2016	3	24	2016	15	1457524800	1458820800	lower body	lower body	JASON POMINVILLE	1	340
"11692"	Mar 05, 2017	Missed 3 games (mumps).	JASON	POMINVILLE	BUFFALO	SABRES	3	TRUE	mumps	FALSE	3346	0	2	27	2017	3	05	2017	6	1488196800	1488715200	cold/virus	illness	JASON POMINVILLE	1	NA
"16893"	Oct 06, 2009	Missed 1 game (groin).	BENOIT	POULIOT	BUFFALO	SABRES	1	TRUE	groin	FALSE	3347	0	9	29	2009	10	06	2009	7	1254225600	1254830400	groin	lower body	BENOIT POULIOT	0	40
"2861"	Dec 10, 2009	Missed 11 games (wrist injury).	BENOIT	POULIOT	BUFFALO	SABRES	11	TRUE	wrist injury	FALSE	3348	0	11	15	2009	12	10	2009	25	1258286400	1260446400	wrist	arm/hand	BENOIT POULIOT	1	58
"11312"	Mar 02, 2010	Missed 5 games (upper body injury).	BENOIT	POULIOT	BUFFALO	SABRES	5	TRUE	upper body injury	FALSE	3349	0	2	06	2010	3	02	2010	24	1265457600	1267531200	upper body	upper body	BENOIT POULIOT	1	321
"8618"	Jan 21, 2011	Missed 2 games (flu).	BENOIT	POULIOT	BUFFALO	SABRES	2	TRUE	flu	FALSE	3350	0	1	17	2011	1	21	2011	4	1295265600	1295611200	cold/virus	illness	BENOIT POULIOT	1	281
"14590"	Nov 07, 2011	Missed 3 games (illness).	BENOIT	POULIOT	BUFFALO	SABRES	3	TRUE	illness	FALSE	3351	0	10	29	2011	11	07	2011	9	1319889600	1320667200	cold/virus	illness	BENOIT POULIOT	1	125
"12363"	Mar 15, 2012	Missed 2 games (lower body injury).	BENOIT	POULIOT	BUFFALO	SABRES	2	TRUE	lower body injury	FALSE	3352	0	3	11	2012	3	15	2012	4	1331467200	1331812800	lower body	lower body	BENOIT POULIOT	1	354
"13153"	Mar 26, 2013	Missed 11 games (sprained right shoulder).	BENOIT	POULIOT	BUFFALO	SABRES	11	TRUE	sprained right shoulder	FALSE	3353	0	3	04	2013	3	26	2013	22	1362398400	1364299200	shoulder	upper body	BENOIT POULIOT	1	605
"6990"	Jan 02, 2015	Missed 18 games (broken foot).	BENOIT	POULIOT	BUFFALO	SABRES	18	TRUE	broken foot	FALSE	3354	0	11	21	2014	1	02	2015	42	1416571200	1420200000	foot	foot	BENOIT POULIOT	1	33
"5516"	Feb 14, 2015	Missed 5 games (foot injury).	BENOIT	POULIOT	BUFFALO	SABRES	5	TRUE	foot injury	FALSE	3355	0	2	04	2015	2	14	2015	10	1423051200	1423915200	foot	foot	BENOIT POULIOT	1	22
"11942"	Mar 09, 2015	Missed 1 game (illness).	BENOIT	POULIOT	BUFFALO	SABRES	1	TRUE	illness	FALSE	3356	0	3	08	2015	3	09	2015	1	1425816000	1425902400	cold/virus	illness	BENOIT POULIOT	1	248
"15094"	Nov 14, 2015	Missed 1 game (illness).	BENOIT	POULIOT	BUFFALO	SABRES	1	TRUE	illness	FALSE	3357	0	11	12	2015	11	14	2015	2	1447329600	1447502400	cold/virus	illness	BENOIT POULIOT	1	18
"3605"	Dec 19, 2015	Missed 8 games (lower body injury).	BENOIT	POULIOT	BUFFALO	SABRES	8	TRUE	lower body injury	FALSE	3358	0	12	02	2015	12	19	2015	17	1449057600	1450526400	lower body	lower body	BENOIT POULIOT	1	72
"808"	Apr 09, 2016	Missed the last 18 regular season games (shoulder injury).	BENOIT	POULIOT	BUFFALO	SABRES	18	TRUE	shoulder injury	TRUE	3359	0	2	29	2016	4	09	2016	40	1456747200	1460203200	shoulder	upper body	BENOIT POULIOT	1	311
"12036"	Mar 10, 2017	Missed 10 games (undisclosed).	BENOIT	POULIOT	BUFFALO	SABRES	10	TRUE	undisclosed	FALSE	3360	0	2	14	2017	3	10	2017	24	1487073600	1489147200	undisclosed	undisclosed	BENOIT POULIOT	1	NA
"4671"	Feb 03, 2016	Missed 3 games (upper body injury).	SAM	REINHART	BUFFALO	SABRES	3	TRUE	upper body injury	FALSE	3361	0	1	22	2016	2	03	2016	12	1453464000	1454500800	upper body	upper body	SAM REINHART	0	381
"6394"	Feb 25, 2017	Missed 2 games (flu).	SAM	REINHART	BUFFALO	SABRES	2	TRUE	flu	FALSE	3362	0	2	18	2017	2	25	2017	7	1487419200	1488024000	cold/virus	illness	SAM REINHART	1	NA
"6919"	Jan 01, 2015	Missed 2 games (flu).	RASMUS	RISTOLAINEN	BUFFALO	SABRES	2	TRUE	flu	FALSE	3363	0	12	29	2014	1	01	2015	3	1419854400	1420113600	cold/virus	illness	RASMUS RISTOLAINEN	0	90
"252"	Apr 03, 2015	Missed 1 game (flu).	RASMUS	RISTOLAINEN	BUFFALO	SABRES	1	TRUE	flu	FALSE	3364	0	4	01	2015	4	03	2015	2	1427889600	1428062400	cold/virus	illness	RASMUS RISTOLAINEN	1	946
"15863"	Nov 24, 2017	Missed 9 games (upper body injury).	RASMUS	RISTOLAINEN	BUFFALO	SABRES	9	TRUE	upper body injury	FALSE	3365	0	11	04	2017	11	24	2017	20	1509796800	1511524800	upper body	upper body	RASMUS RISTOLAINEN	1	NA
"15425"	Nov 18, 2017	Missed 19 games (hand injury).	EVAN	RODRIGUES	BUFFALO	SABRES	19	TRUE	hand injury	FALSE	3366	0	10	03	2017	11	18	2017	46	1507032000	1511006400	hand	arm/hand	EVAN RODRIGUES	0	NA
"7275"	Jan 06, 2011	Missed 1 game (illness).	MARCO	SCANDELLA	BUFFALO	SABRES	1	TRUE	illness	FALSE	3367	0	1	4	2011	1	06	2011	2	1294142400	1294315200	cold/virus	illness	MARCO SCANDELLA	0	10
"11980"	Mar 10, 2011	Missed 14 games (head injury).	MARCO	SCANDELLA	BUFFALO	SABRES	14	TRUE	head injury	FALSE	3368	0	1	16	2011	3	10	2011	53	1295179200	1299758400	head	head/neck/face	MARCO SCANDELLA	1	10
"923"	Apr 10, 2011	Missed the last 10 regular season games (finger injury).	MARCO	SCANDELLA	BUFFALO	SABRES	10	TRUE	finger injury	TRUE	3369	0	3	20	2011	4	10	2011	21	1300622400	1302436800	finger	arm/hand	MARCO SCANDELLA	1	217
"15751"	Nov 23, 2011	Missed 4 games (concussion).	MARCO	SCANDELLA	BUFFALO	SABRES	4	TRUE	concussion	FALSE	3370	0	11	13	2011	11	23	2011	10	1321185600	1322049600	concussion	concussion	MARCO SCANDELLA	1	129
"14"	Apr 01, 2012	Missed 1 game (upper body injury).	MARCO	SCANDELLA	BUFFALO	SABRES	1	TRUE	upper body injury	FALSE	3371	0	3	31	2012	4	01	2012	1	1333195200	1333281600	upper body	upper body	MARCO SCANDELLA	1	675
"11462"	Mar 03, 2014	Missed 3 games (sprained knee).	MARCO	SCANDELLA	BUFFALO	SABRES	3	TRUE	sprained knee	FALSE	3372	0	2	05	2014	3	03	2014	26	1391601600	1393848000	knee	leg	MARCO SCANDELLA	1	255
"15238"	Nov 16, 2014	Missed 2 games (illness).	MARCO	SCANDELLA	BUFFALO	SABRES	2	TRUE	illness	FALSE	3373	0	11	13	2014	11	16	2014	3	1415880000	1416139200	cold/virus	illness	MARCO SCANDELLA	1	52
"8303"	Jan 17, 2015	Missed 5 games (upper body injury).	MARCO	SCANDELLA	BUFFALO	SABRES	5	TRUE	upper body injury	FALSE	3374	0	1	07	2015	1	17	2015	10	1420632000	1421496000	upper body	upper body	MARCO SCANDELLA	1	45
"12821"	Mar 21, 2015	Missed 9 games (oblique).	MARCO	SCANDELLA	BUFFALO	SABRES	9	TRUE	oblique	FALSE	3375	0	3	03	2015	3	21	2015	18	1425384000	1426939200	abdominal	mid body	MARCO SCANDELLA	1	243
"2223"	Dec 01, 2015	Missed 5 games (lower body injury).	MARCO	SCANDELLA	BUFFALO	SABRES	5	TRUE	lower body injury	FALSE	3376	0	11	19	2015	12	01	2015	12	1447934400	1448971200	lower body	lower body	MARCO SCANDELLA	1	78
"6004"	Feb 21, 2016	Missed 2 games (undisclosed).	MARCO	SCANDELLA	BUFFALO	SABRES	2	TRUE	undisclosed	FALSE	3377	0	2	17	2016	2	21	2016	4	1455710400	1456056000	undisclosed	undisclosed	MARCO SCANDELLA	1	242
"17964"	Oct 22, 2016	Missed 1 game (illness).	MARCO	SCANDELLA	BUFFALO	SABRES	1	TRUE	illness	FALSE	3378	0	10	20	2016	10	22	2016	2	1476964800	1477137600	cold/virus	illness	MARCO SCANDELLA	1	6
"15778"	Nov 23, 2016	Missed 10 games (lower body injury).	MARCO	SCANDELLA	BUFFALO	SABRES	10	TRUE	lower body injury	FALSE	3379	0	10	28	2016	11	23	2016	26	1477656000	1479902400	lower body	lower body	MARCO SCANDELLA	1	NA
"8192"	Jan 16, 2015	Missed 18 games (leg injury).	SCOTT	WILSON	BUFFALO	SABRES	18	TRUE	leg injury	FALSE	3380	0	12	03	2014	1	16	2015	44	1417608000	1421409600	leg	leg	SCOTT WILSON	0	422
"10520"	Jun 12, 2016	Missed the last 15 regular season and all 24 playoff games (lower body injury).	SCOTT	WILSON	BUFFALO	SABRES	39	TRUE	lower body injury	TRUE	3381	0	3	13	2016	6	12	2016	91	1457870400	1465732800	lower body	lower body	SCOTT WILSON	1	285
"13193"	Mar 26, 2017	Missed 1 game (lower body injury).	SCOTT	WILSON	BUFFALO	SABRES	1	TRUE	lower body injury	FALSE	3382	0	3	24	2017	3	26	2017	2	1490356800	1490529600	lower body	lower body	SCOTT WILSON	1	NA
"2925"	Dec 11, 2009	Missed 4 games (neck injury).	CRAIG	ANDERSON	OTTAWA	SENATORS	4	TRUE	neck injury	FALSE	3383	0	12	03	2009	12	11	2009	8	1259841600	1260532800	neck	head/neck/face	CRAIG ANDERSON	0	319
"15445"	Nov 19, 2010	Missed 9 games (knee injury).	CRAIG	ANDERSON	OTTAWA	SENATORS	9	TRUE	knee injury	FALSE	3384	0	10	26	2010	11	19	2010	24	1288094400	1290168000	knee	leg	CRAIG ANDERSON	1	6
"2367"	Dec 03, 2010	Missed 3 games (groin).	CRAIG	ANDERSON	OTTAWA	SENATORS	3	TRUE	groin	FALSE	3385	0	11	25	2010	12	03	2010	8	1290686400	1291377600	groin	lower body	CRAIG ANDERSON	1	449
"12924"	Mar 23, 2012	Missed 12 games (finger injury).	CRAIG	ANDERSON	OTTAWA	SENATORS	12	TRUE	finger injury	FALSE	3386	0	2	25	2012	3	23	2012	27	1330171200	1332504000	finger	arm/hand	CRAIG ANDERSON	1	337
"397"	Apr 05, 2013	Missed 18 games (sprained right ankle).	CRAIG	ANDERSON	OTTAWA	SENATORS	18	TRUE	sprained right ankle	FALSE	3387	0	2	23	2013	4	05	2013	41	1361620800	1365163200	ankle	foot	CRAIG ANDERSON	1	214
"14707"	Nov 09, 2013	Missed 2 games (head injury).	CRAIG	ANDERSON	OTTAWA	SENATORS	2	TRUE	head injury	FALSE	3388	0	11	05	2013	11	09	2013	4	1383652800	1383998400	head	head/neck/face	CRAIG ANDERSON	1	126
"13008"	Mar 24, 2014	Missed 5 games (upper body injury).	CRAIG	ANDERSON	OTTAWA	SENATORS	5	TRUE	upper body injury	FALSE	3389	0	3	15	2014	3	24	2014	9	1394884800	1395662400	upper body	upper body	CRAIG ANDERSON	1	311
"11247"	Mar 01, 2015	Missed 14 games (bruised hand).	CRAIG	ANDERSON	OTTAWA	SENATORS	14	TRUE	bruised hand	FALSE	3390	0	1	29	2015	3	01	2015	31	1422532800	1425211200	hand	arm/hand	CRAIG ANDERSON	1	16
"13316"	Mar 28, 2015	Missed 5 games (hand injury).	CRAIG	ANDERSON	OTTAWA	SENATORS	5	TRUE	hand injury	FALSE	3391	0	3	17	2015	3	28	2015	11	1426593600	1427544000	hand	arm/hand	CRAIG ANDERSON	1	340
"12027"	Mar 10, 2016	Missed 4 games (lower body injury).	CRAIG	ANDERSON	OTTAWA	SENATORS	4	TRUE	lower body injury	FALSE	3392	0	3	02	2016	3	10	2016	8	1456920000	1457611200	lower body	lower body	CRAIG ANDERSON	1	369
"12540"	Mar 17, 2017	Missed 2 games (lower body injury).	CRAIG	ANDERSON	OTTAWA	SENATORS	2	TRUE	lower body injury	FALSE	3393	0	3	14	2017	3	17	2017	3	1489492800	1489752000	lower body	lower body	CRAIG ANDERSON	1	281
"4086"	Dec 27, 2017	Missed 1 game (illness).	CRAIG	ANDERSON	OTTAWA	SENATORS	1	TRUE	illness	FALSE	3394	0	12	23	2017	12	27	2017	4	1514030400	1514376000	cold/virus	illness	CRAIG ANDERSON	1	NA
"16140"	Nov 28, 2013	Missed 1 game (strained neck).	MARK	BOROWIECKI	OTTAWA	SENATORS	1	TRUE	strained neck	FALSE	3395	0	11	27	2013	11	28	2013	1	1385553600	1385640000	neck	head/neck/face	MARK BOROWIECKI	0	336
"14539"	Nov 06, 2014	Missed 3 games (undisclosed).	MARK	BOROWIECKI	OTTAWA	SENATORS	3	TRUE	undisclosed	FALSE	3396	0	10	30	2014	11	06	2014	7	1414670400	1415275200	undisclosed	undisclosed	MARK BOROWIECKI	1	22
"2293"	Dec 02, 2014	Missed 2 games (groin).	MARK	BOROWIECKI	OTTAWA	SENATORS	2	TRUE	groin	FALSE	3397	0	11	28	2014	12	02	2014	4	1417176000	1417521600	groin	lower body	MARK BOROWIECKI	1	27
"9233"	Jan 29, 2015	Missed 11 games (leg injury).	MARK	BOROWIECKI	OTTAWA	SENATORS	11	TRUE	leg injury	FALSE	3398	0	12	29	2014	1	29	2015	31	1419854400	1422532800	leg	leg	MARK BOROWIECKI	1	383
"5937"	Feb 20, 2016	Missed 2 games (upper body injury).	MARK	BOROWIECKI	OTTAWA	SENATORS	2	TRUE	upper body injury	FALSE	3399	0	2	16	2016	2	20	2016	4	1455624000	1455969600	upper body	upper body	MARK BOROWIECKI	1	14
"806"	Apr 09, 2016	Missed the last 17 regular season games (knee injury).	MARK	BOROWIECKI	OTTAWA	SENATORS	17	TRUE	knee injury	TRUE	3400	0	3	05	2016	4	09	2016	35	1457179200	1460203200	knee	leg	MARK BOROWIECKI	1	285
"4604"	Feb 02, 2017	Missed 6 games (flu).	MARK	BOROWIECKI	OTTAWA	SENATORS	6	TRUE	flu	FALSE	3401	0	1	19	2017	2	02	2017	14	1484827200	1486036800	cold/virus	illness	MARK BOROWIECKI	1	35
"12611"	Mar 18, 2017	Missed 4 games (upper body injury).	MARK	BOROWIECKI	OTTAWA	SENATORS	4	TRUE	upper body injury	FALSE	3402	0	3	09	2017	3	18	2017	9	1489060800	1489838400	upper body	upper body	MARK BOROWIECKI	1	30
"14019"	May 25, 2017	Missed the last 17 playoff games (leg injury).	MARK	BOROWIECKI	OTTAWA	SENATORS	17	TRUE	leg injury	TRUE	3403	0	4	17	2017	5	25	2017	38	1492430400	1495713600	leg	leg	MARK BOROWIECKI	1	146
"18127"	Oct 24, 2017	Missed 2 games (upper body injury).	MARK	BOROWIECKI	OTTAWA	SENATORS	2	TRUE	upper body injury	FALSE	3404	0	10	18	2017	10	24	2017	6	1508328000	1508846400	upper body	upper body	MARK BOROWIECKI	1	6
"15042"	Nov 13, 2017	Missed 5 games (illness).	MARK	BOROWIECKI	OTTAWA	SENATORS	5	TRUE	illness	FALSE	3405	0	10	30	2017	11	13	2017	14	1509364800	1510574400	cold/virus	illness	MARK BOROWIECKI	1	9
"7607"	Jan 09, 2018	Missed 21 games (concussion).	MARK	BOROWIECKI	OTTAWA	SENATORS	21	TRUE	concussion	FALSE	3406	0	11	22	2017	1	09	2018	48	1511352000	1515499200	concussion	concussion	MARK BOROWIECKI	1	NA
"4306"	Dec 30, 2006	Missed 1 game (hip injury).	ALEXANDRE	BURROWS	OTTAWA	SENATORS	1	TRUE	hip injury	FALSE	3407	0	12	27	2006	12	30	2006	3	1167220800	1167480000	hip	lower body	ALEXANDRE BURROWS	0	104
"1359"	Apr 15, 2007	Missed Game 2 of Round One against the Dallas Stars (head injury).	ALEXANDRE	BURROWS	OTTAWA	SENATORS	1	TRUE	head injury	FALSE	3408	0	4	13	2007	4	15	2007	2	1176465600	1176638400	head	head/neck/face	ALEXANDRE BURROWS	1	1251
"14198"	Nov 02, 2010	Missed 10 games (shoulder surgery).	ALEXANDRE	BURROWS	OTTAWA	SENATORS	10	TRUE	shoulder surgery	FALSE	3409	0	9	17	2010	11	02	2010	46	1284724800	1288699200	shoulder	upper body	ALEXANDRE BURROWS	1	369
"14855"	Nov 11, 2011	Missed 2 games (back injury).	ALEXANDRE	BURROWS	OTTAWA	SENATORS	2	TRUE	back injury	FALSE	3410	0	11	06	2011	11	11	2011	5	1320580800	1321012800	back	mid body	ALEXANDRE BURROWS	1	694
"18351"	Oct 28, 2013	Missed 12 games (bruised foot).	ALEXANDRE	BURROWS	OTTAWA	SENATORS	12	TRUE	bruised foot	FALSE	3411	0	10	05	2013	10	28	2013	23	1380974400	1382961600	foot	foot	ALEXANDRE BURROWS	1	36
"8396"	Jan 18, 2014	Missed 20 games (broken jaw).	ALEXANDRE	BURROWS	OTTAWA	SENATORS	20	TRUE	broken jaw	FALSE	3412	0	12	03	2013	1	18	2014	46	1386072000	1390046400	mouth	mouth	ALEXANDRE BURROWS	1	62
"13164"	Mar 26, 2014	Missed 1 game (hand injury).	ALEXANDRE	BURROWS	OTTAWA	SENATORS	1	TRUE	hand injury	FALSE	3413	0	3	21	2014	3	26	2014	5	1395403200	1395835200	hand	arm/hand	ALEXANDRE BURROWS	1	239
"15909"	Nov 25, 2014	Missed 2 games (upper body injury).	ALEXANDRE	BURROWS	OTTAWA	SENATORS	2	TRUE	upper body injury	FALSE	3414	0	11	20	2014	11	25	2014	5	1416484800	1416916800	upper body	upper body	ALEXANDRE BURROWS	1	87
"11673"	Mar 05, 2015	Missed 6 games (lower body injury).	ALEXANDRE	BURROWS	OTTAWA	SENATORS	6	TRUE	lower body injury	FALSE	3415	0	2	20	2015	3	05	2015	13	1424433600	1425556800	lower body	lower body	ALEXANDRE BURROWS	1	9
"12520"	Mar 17, 2015	Missed 1 game (lower body injury).	ALEXANDRE	BURROWS	OTTAWA	SENATORS	1	TRUE	lower body injury	FALSE	3416	0	3	14	2015	3	17	2015	3	1426334400	1426593600	lower body	lower body	ALEXANDRE BURROWS	1	35
"1841"	Apr 25, 2015	Missed the last 3 playoff games (upper body injury).	ALEXANDRE	BURROWS	OTTAWA	SENATORS	3	TRUE	upper body injury	TRUE	3417	0	4	21	2015	4	25	2015	4	1429617600	1429963200	upper body	upper body	ALEXANDRE BURROWS	1	245
"4158"	Dec 28, 2015	Missed 1 game (upper body injury).	ALEXANDRE	BURROWS	OTTAWA	SENATORS	1	TRUE	upper body injury	FALSE	3418	0	12	26	2015	12	28	2015	2	1451131200	1451304000	upper body	upper body	ALEXANDRE BURROWS	1	77
"12398"	Mar 15, 2016	Missed 1 game (undisclosed).	ALEXANDRE	BURROWS	OTTAWA	SENATORS	1	TRUE	undisclosed	FALSE	3419	0	3	14	2016	3	15	2016	1	1457956800	1458043200	undisclosed	undisclosed	ALEXANDRE BURROWS	1	223
"14240"	Nov 02, 2016	Missed 3 games (neck injury).	ALEXANDRE	BURROWS	OTTAWA	SENATORS	3	TRUE	neck injury	FALSE	3420	0	10	24	2016	11	02	2016	9	1477310400	1478088000	neck	head/neck/face	ALEXANDRE BURROWS	1	61
"7158"	Jan 04, 2017	Missed 1 game (eye injury).	ALEXANDRE	BURROWS	OTTAWA	SENATORS	1	TRUE	eye injury	FALSE	3421	0	1	02	2017	1	04	2017	2	1483358400	1483531200	eye	head/neck/face	ALEXANDRE BURROWS	1	2
"7429"	Jan 07, 2017	Missed 1 game (illness).	ALEXANDRE	BURROWS	OTTAWA	SENATORS	1	TRUE	illness	FALSE	3422	0	1	06	2017	1	07	2017	1	1483704000	1483790400	cold/virus	illness	ALEXANDRE BURROWS	1	82
"85"	Apr 01, 2017	Missed 1 game (upper body injury).	ALEXANDRE	BURROWS	OTTAWA	SENATORS	1	TRUE	upper body injury	FALSE	3423	0	3	30	2017	4	01	2017	2	1490875200	1491048000	upper body	upper body	ALEXANDRE BURROWS	1	48
"14020"	May 25, 2017	Missed the last 4 playoff games (lower body injury).	ALEXANDRE	BURROWS	OTTAWA	SENATORS	4	TRUE	lower body injury	TRUE	3424	0	5	19	2017	5	25	2017	6	1495195200	1495713600	lower body	lower body	ALEXANDRE BURROWS	1	NA
"14803"	Nov 10, 2015	Missed 1 game (lower body injury).	CODY	CECI	OTTAWA	SENATORS	1	TRUE	lower body injury	FALSE	3425	0	11	07	2015	11	10	2015	3	1446897600	1447156800	lower body	lower body	CODY CECI	0	42
"7417"	Jan 07, 2016	Missed 6 games (upper body injury).	CODY	CECI	OTTAWA	SENATORS	6	TRUE	upper body injury	FALSE	3426	0	12	22	2015	1	07	2016	16	1450785600	1452168000	upper body	upper body	CODY CECI	1	451
"519"	Apr 06, 2017	Missed 2 games (lower body injury).	CODY	CECI	OTTAWA	SENATORS	2	TRUE	lower body injury	FALSE	3427	0	4	02	2017	4	06	2017	4	1491134400	1491480000	lower body	lower body	CODY CECI	1	NA
"3687"	Dec 20, 2016	Missed 8 games (lower body injury).	FREDRIK	CLAESSON	OTTAWA	SENATORS	8	TRUE	lower body injury	FALSE	3428	0	12	02	2016	12	20	2016	18	1480680000	1482235200	lower body	lower body	FREDRIK CLAESSON	0	NA
"1316"	Apr 14, 2010	Missed 1 game (torso injury).	MATT	DUCHENE	OTTAWA	SENATORS	1	TRUE	torso injury	FALSE	3429	0	4	11	2010	4	14	2010	3	1270987200	1271246400	upper body	upper body	MATT DUCHENE	0	308
"6058"	Feb 22, 2011	Missed 2 games (hand injury).	MATT	DUCHENE	OTTAWA	SENATORS	2	TRUE	hand injury	FALSE	3430	0	2	16	2011	2	22	2011	6	1297857600	1298376000	hand	arm/hand	MATT DUCHENE	1	311
"5845"	Feb 19, 2012	Missed 20 games (knee injury).	MATT	DUCHENE	OTTAWA	SENATORS	20	TRUE	knee injury	FALSE	3431	0	12	30	2011	2	19	2012	51	1325246400	1329652800	knee	leg	MATT DUCHENE	1	18
"12364"	Mar 15, 2012	Missed 4 games (sprained right ankle).	MATT	DUCHENE	OTTAWA	SENATORS	4	TRUE	sprained right ankle	FALSE	3432	0	3	08	2012	3	15	2012	7	1331208000	1331812800	ankle	foot	MATT DUCHENE	1	348
"6780"	Feb 28, 2013	Missed 1 game (groin).	MATT	DUCHENE	OTTAWA	SENATORS	1	TRUE	groin	FALSE	3433	0	2	26	2013	2	28	2013	2	1361880000	1362052800	groin	lower body	MATT DUCHENE	1	264
"16064"	Nov 27, 2013	Missed 3 games (strained oblique muscle).	MATT	DUCHENE	OTTAWA	SENATORS	3	TRUE	strained oblique muscle	FALSE	3434	0	11	19	2013	11	27	2013	8	1384862400	1385553600	muscle	other	MATT DUCHENE	1	124
"1952"	Apr 28, 2014	Missed the last 8 regular season and first 5 playoff games (knee injury).	MATT	DUCHENE	OTTAWA	SENATORS	13	TRUE	knee injury	TRUE	3435	0	3	31	2014	4	28	2014	28	1396267200	1398686400	knee	leg	MATT DUCHENE	1	690
"69"	Apr 01, 2016	Missed 6 games (knee injury).	MATT	DUCHENE	OTTAWA	SENATORS	6	TRUE	knee injury	FALSE	3436	0	3	18	2016	4	01	2016	14	1458302400	1459512000	knee	leg	MATT DUCHENE	1	225
"15649"	Nov 21, 2016	Missed 4 games (head injury).	MATT	DUCHENE	OTTAWA	SENATORS	4	TRUE	head injury	FALSE	3437	0	11	12	2016	11	21	2016	9	1478952000	1479729600	head	head/neck/face	MATT DUCHENE	1	63
"8947"	Jan 25, 2017	Missed 1 game (illness).	MATT	DUCHENE	OTTAWA	SENATORS	1	TRUE	illness	FALSE	3438	0	1	23	2017	1	25	2017	2	1485172800	1485345600	cold/virus	illness	MATT DUCHENE	1	NA
"13870"	May 13, 2017	Missed the last 2 playoff games (undisclosed).	RYAN	DZINGEL	OTTAWA	SENATORS	2	TRUE	undisclosed	TRUE	3439	0	5	06	2017	5	13	2017	7	1494072000	1494676800	undisclosed	undisclosed	RYAN DZINGEL	0	NA
