"Date"	"Injury"	"Firstname"	"Lastname"	"City"	"TeamName"	"games.injured"	"MissedGamesListing"	"InjuryType"	"SeasonEnding"	"Index"	"delete.duplicate"	"injstart.month"	"injstart.day"	"injstart.year"	"injend.month"	"injend.day"	"injend.year"	"DaysMissed"	"InjuryStartDate"	"InjuryEndDate"	"GeneralInjury"	"ReducedInjuryTypes"	"FirstLast"	"PreviouslyInjured"	"HealthyDuration"	"year"	"month"	"day"
"3684"	Nov 24, 2006	Missed 2 games (groin).	RICK	NASH	BOSTON	BRUINS	2	TRUE	groin	FALSE	628	0	11	19	2006	11	24	2006	5	1163937600	1164369600	groin	lower body	RICK NASH	1	43	NA	NA	NA
"3685"	Nov 24, 2006	Missed 4 games (groin).	NIKLAS	KRONWALL	DETROIT	REDWINGS	4	TRUE	groin	FALSE	3194	0	11	14	2006	11	24	2006	10	1163505600	1164369600	groin	lower body	NIKLAS KRONWALL	1	8	NA	NA	NA
"3686"	Nov 24, 2010	Missed 2 games (lower body injury).	RYAN	SUTER	MINNESOTA	WILD	2	TRUE	lower body injury	FALSE	3987	0	11	20	2010	11	24	2010	4	1290254400	1290600000	lower body	lower body	RYAN SUTER	1	90	NA	NA	NA
"3687"	Nov 24, 2014	Missed 2 games (lower body injury).	SCOTTIE	UPSHALL	ST. LOUIS	BLUES	2	TRUE	lower body injury	FALSE	481	0	11	20	2014	11	24	2014	4	1416484800	1416830400	lower body	lower body	SCOTTIE UPSHALL	1	2	NA	NA	NA
"3688"	Nov 24, 2014	Missed 2 games (undisclosed).	CURTIS	LAZAR	CALGARY	FLAMES	2	TRUE	undisclosed	FALSE	31	0	11	20	2014	11	24	2014	4	1416484800	1416830400	undisclosed	undisclosed	CURTIS LAZAR	0	96	2014	11	24
"3689"	Nov 24, 2014	Missed 3 games (undisclosed).	BRAD	MARCHAND	BOSTON	BRUINS	3	TRUE	undisclosed	FALSE	585	0	11	18	2014	11	24	2014	6	1416312000	1416830400	undisclosed	undisclosed	BRAD MARCHAND	1	322	NA	NA	NA
"3690"	Nov 24, 2015	Missed 1 game (illness).	JORDIE	BENN	MONTREAL	CANADIENS	1	TRUE	illness	FALSE	670	0	11	21	2015	11	24	2015	3	1448107200	1448366400	cold/virus	illness	JORDIE BENN	1	44	NA	NA	NA
"3691"	Nov 24, 2015	Missed 1 game (various injuries).	HAMPUS	LINDHOLM	ANAHEIM	DUCKS	1	TRUE	various injuries	FALSE	1189	0	11	21	2015	11	24	2015	3	1448107200	1448366400	other	other	HAMPUS LINDHOLM	1	129	NA	NA	NA
"3692"	Nov 24, 2015	Missed 6 games (lower body injury).	ALEXANDER	WENNBERG	COLUMBUS	BLUEJACKETS	6	TRUE	lower body injury	FALSE	330	0	11	11	2015	11	24	2015	13	1447243200	1448366400	lower body	lower body	ALEXANDER WENNBERG	1	117	NA	NA	NA
"3693"	Nov 24, 2015	Missed 6 games (upper body injury).	BRANDON	DUBINSKY	COLUMBUS	BLUEJACKETS	6	TRUE	upper body injury	FALSE	245	0	11	13	2015	11	24	2015	11	1447416000	1448366400	upper body	upper body	BRANDON DUBINSKY	1	351	NA	NA	NA
"3694"	Nov 24, 2016	Missed 18 games (upper body injury).	ANTHONY	BITETTO	NASHVILLE	PREDATORS	18	TRUE	upper body injury	FALSE	2819	0	10	15	2016	11	24	2016	40	1476532800	1479988800	upper body	upper body	ANTHONY BITETTO	1	6	NA	NA	NA
"3695"	Nov 24, 2016	Missed 19 games (left hand injury).	KEVAN	MILLER	BOSTON	BRUINS	19	TRUE	left hand injury	FALSE	616	0	10	11	2016	11	24	2016	44	1476187200	1479988800	hand	arm/hand	KEVAN MILLER	1	21	NA	NA	NA
"3696"	Nov 24, 2016	Missed 2 games (broken finger).	BOBBY	RYAN	OTTAWA	SENATORS	2	TRUE	broken finger	FALSE	3506	0	11	19	2016	11	24	2016	5	1479556800	1479988800	finger	arm/hand	BOBBY RYAN	1	7	NA	NA	NA
"3697"	Nov 24, 2016	Missed 3 games (undisclosed).	DAVID	PASTRNAK	BOSTON	BRUINS	3	TRUE	undisclosed	FALSE	648	0	11	17	2016	11	24	2016	7	1479384000	1479988800	undisclosed	undisclosed	DAVID PASTRNAK	1	23	NA	NA	NA
"3698"	Nov 24, 2017	Missed 14 games (leg injury).	TROY	STECHER	VANCOUVER	CANUCKS	14	TRUE	leg injury	FALSE	853	0	10	23	2017	11	24	2017	32	1508760000	1511524800	leg	leg	TROY STECHER	1	NA	NA	NA	NA
"3699"	Nov 24, 2017	Missed 2 games (hand injury).	MARTIN	HANZAL	DALLAS	STARS	2	TRUE	hand injury	FALSE	3747	0	11	20	2017	11	24	2017	4	1511179200	1511524800	hand	arm/hand	MARTIN HANZAL	1	6	NA	NA	NA
"3700"	Nov 24, 2017	Missed 22 games (knee injury).	MARIAN	GABORIK	OTTAWA	SENATORS	22	TRUE	knee injury	FALSE	3468	0	10	03	2017	11	24	2017	52	1507032000	1511524800	knee	leg	MARIAN GABORIK	1	67	NA	NA	NA
"3701"	Nov 24, 2017	Missed 3 games (upper body injury).	TOREY	KRUG	BOSTON	BRUINS	3	TRUE	upper body injury	FALSE	580	0	11	16	2017	11	24	2017	8	1510833600	1511524800	upper body	upper body	TOREY KRUG	1	NA	NA	NA	NA
"3702"	Nov 24, 2017	Missed 5 games (lower body injury).	RYAN	MILLER	ANAHEIM	DUCKS	5	TRUE	lower body injury	FALSE	1213	0	11	12	2017	11	24	2017	12	1510488000	1511524800	lower body	lower body	RYAN MILLER	1	NA	NA	NA	NA
"3703"	Nov 24, 2017	Missed 9 games (upper body injury).	RASMUS	RISTOLAINEN	BUFFALO	SABRES	9	TRUE	upper body injury	FALSE	3365	0	11	04	2017	11	24	2017	20	1509796800	1511524800	upper body	upper body	RASMUS RISTOLAINEN	1	NA	NA	NA	NA
"3704"	Nov 25, 2009	Missed 1 game (lower body injury).	DREW	STAFFORD	NEW JERSEY	DEVILS	1	TRUE	lower body injury	FALSE	1802	0	11	21	2009	11	25	2009	4	1258804800	1259150400	lower body	lower body	DREW STAFFORD	1	102	NA	NA	NA
"3705"	Nov 25, 2009	Missed 1 game (lower body injury).	MARTIN	HANZAL	DALLAS	STARS	1	TRUE	lower body injury	FALSE	3717	0	11	23	2009	11	25	2009	2	1258977600	1259150400	lower body	lower body	MARTIN HANZAL	1	328	NA	NA	NA
"3706"	Nov 25, 2009	Missed 10 games (upper body injury).	ERIC	STAAL	MINNESOTA	WILD	10	TRUE	upper body injury	FALSE	3979	0	11	02	2009	11	25	2009	23	1257163200	1259150400	upper body	upper body	ERIC STAAL	1	458	NA	NA	NA
"3707"	Nov 25, 2011	Missed 1 game (lower body injury).	DMITRY	KULIKOV	WINNIPEG	JETS	1	TRUE	lower body injury	FALSE	1904	0	11	23	2011	11	25	2011	2	1322049600	1322222400	lower body	lower body	DMITRY KULIKOV	1	60	NA	NA	NA
"3708"	Nov 25, 2011	Missed 21 games (upper body injury).	ROMAN	JOSI	NASHVILLE	PREDATORS	21	TRUE	upper body injury	FALSE	2916	0	10	2	2011	11	25	2011	54	1317556800	1322222400	upper body	upper body	ROMAN JOSI	0	108	NA	NA	NA
"3709"	Nov 25, 2011	Missed 3 games (hamstring).	AL	MONTOYA	EDMONTON	OILERS	3	TRUE	hamstring	FALSE	2448	0	11	19	2011	11	25	2011	6	1321704000	1322222400	hamstring	leg	AL MONTOYA	0	27	NA	NA	NA
"3710"	Nov 25, 2011	Missed 4 games (lower body injury).	BRENT	SEABROOK	CHICAGO	BLACKHAWKS	4	TRUE	lower body injury	FALSE	170	0	11	16	2011	11	25	2011	9	1321444800	1322222400	lower body	lower body	BRENT SEABROOK	1	452	NA	NA	NA
"3711"	Nov 25, 2013	Missed 10 games (lower body injury).	JEFF	CARTER	LOS ANGELES	KINGS	10	TRUE	lower body injury	FALSE	2010	0	11	01	2013	11	25	2013	24	1383307200	1385380800	lower body	lower body	JEFF CARTER	1	763	NA	NA	NA
"3712"	Nov 25, 2013	Missed 12 games (lower body injury).	TYLER	BOZAK	TORONTO	MAPLELEAFS	12	TRUE	lower body injury	FALSE	2278	0	10	26	2013	11	25	2013	30	1382788800	1385380800	lower body	lower body	TYLER BOZAK	1	10	NA	NA	NA
"3713"	Nov 25, 2013	Missed 2 games (lower body injury).	DAVID	SCHLEMKO	MONTREAL	CANADIENS	2	TRUE	lower body injury	FALSE	743	0	11	21	2013	11	25	2013	4	1385035200	1385380800	lower body	lower body	DAVID SCHLEMKO	1	24	NA	NA	NA
"3714"	Nov 25, 2014	Missed 2 games (upper body injury).	ALEXANDRE	BURROWS	OTTAWA	SENATORS	2	TRUE	upper body injury	FALSE	3414	0	11	20	2014	11	25	2014	5	1416484800	1416916800	upper body	upper body	ALEXANDRE BURROWS	1	87	NA	NA	NA
"3715"	Nov 25, 2014	Missed 3 games (flu).	WILLIAM	KARLSSON	VEGAS	GOLDENKNIGHTS	3	TRUE	flu	FALSE	1386	0	11	18	2014	11	25	2014	7	1416312000	1416916800	cold/virus	illness	WILLIAM KARLSSON	0	826	NA	NA	NA
"3716"	Nov 25, 2014	Missed 4 games (lower body injury).	MARTIN	HANZAL	DALLAS	STARS	4	TRUE	lower body injury	FALSE	3735	0	11	18	2014	11	25	2014	7	1416312000	1416916800	lower body	lower body	MARTIN HANZAL	1	42	NA	NA	NA
"3717"	Nov 25, 2015	Missed 1 game (lower body injury).	DEVANTE	SMITH-PELLY	WASHINGTON	CAPITALS	1	TRUE	lower body injury	FALSE	968	0	11	22	2015	11	25	2015	3	1448193600	1448452800	lower body	lower body	DEVANTE SMITH-PELLY	1	10	NA	NA	NA
"3718"	Nov 25, 2015	Missed 1 game (lower body injury).	JASON	DEMERS	ARIZONA	COYOTES	1	TRUE	lower body injury	FALSE	992	0	11	24	2015	11	25	2015	1	1448366400	1448452800	lower body	lower body	JASON DEMERS	1	7	NA	NA	NA
"3719"	Nov 25, 2015	Missed 1 game (undisclosed).	MATT	NIETO	COLORADO	AVALANCHE	1	TRUE	undisclosed	FALSE	60	0	11	22	2015	11	25	2015	3	1448193600	1448452800	undisclosed	undisclosed	MATT NIETO	1	14	NA	NA	NA
"3720"	Nov 25, 2015	Missed 3 games (upper body injury).	TYLER	JOHNSON	TAMPA BAY	LIGHTNING	3	TRUE	upper body injury	FALSE	2182	0	11	16	2015	11	25	2015	9	1447675200	1448452800	upper body	upper body	TYLER JOHNSON	1	3	NA	NA	NA
"3721"	Nov 25, 2015	Missed 4 games (upper body injury).	ZEMGUS	GIRGENSONS	BUFFALO	SABRES	4	TRUE	upper body injury	FALSE	3267	0	11	17	2015	11	25	2015	8	1447761600	1448452800	upper body	upper body	ZEMGUS GIRGENSONS	1	52	NA	NA	NA
"3722"	Nov 25, 2015	Missed 5 games (lower body injury).	ALEXEI	EMELIN	NASHVILLE	PREDATORS	5	TRUE	lower body injury	FALSE	2851	0	11	14	2015	11	25	2015	11	1447502400	1448452800	lower body	lower body	ALEXEI EMELIN	1	499	NA	NA	NA
"3723"	Nov 25, 2016	Missed 1 game (illness).	DAVID	SCHLEMKO	MONTREAL	CANADIENS	1	TRUE	illness	FALSE	750	0	11	23	2016	11	25	2016	2	1479902400	1480075200	cold/virus	illness	DAVID SCHLEMKO	1	12	NA	NA	NA
"3724"	Nov 25, 2016	Missed 1 game (upper body injury).	BRIAN	BOYLE	NEW JERSEY	DEVILS	1	TRUE	upper body injury	FALSE	1709	0	11	23	2016	11	25	2016	2	1479902400	1480075200	upper body	upper body	BRIAN BOYLE	1	39	NA	NA	NA
"3725"	Nov 25, 2016	Missed 1 game (upper body injury).	CAL	CLUTTERBUCK	NEW YORK	ISLANDERS	1	TRUE	upper body injury	FALSE	1611	0	11	23	2016	11	25	2016	2	1479902400	1480075200	upper body	upper body	CAL CLUTTERBUCK	1	52	NA	NA	NA
"3726"	Nov 25, 2016	Missed 2 games (upper body injury).	KYLE	PALMIERI	NEW JERSEY	DEVILS	2	TRUE	upper body injury	FALSE	1783	0	11	21	2016	11	25	2016	4	1479729600	1480075200	upper body	upper body	KYLE PALMIERI	1	318	NA	NA	NA
"3727"	Nov 25, 2016	Missed 5 games (upper body injury).	KYLE	CONNOR	WINNIPEG	JETS	5	TRUE	upper body injury	FALSE	1863	0	11	14	2016	11	25	2016	11	1479124800	1480075200	upper body	upper body	KYLE CONNOR	0	373	NA	NA	NA
"3728"	Nov 25, 2017	Missed 1 game (illness).	MICHAL	KEMPNY	WASHINGTON	CAPITALS	1	TRUE	illness	FALSE	904	0	11	22	2017	11	25	2017	3	1511352000	1511611200	cold/virus	illness	MICHAL KEMPNY	0	NA	NA	NA	NA
"3729"	Nov 25, 2017	Missed 5 games (undisclosed).	DEREK	MACKENZIE	FLORIDA	PANTHERS	5	TRUE	undisclosed	FALSE	2580	0	11	13	2017	11	25	2017	12	1510574400	1511611200	undisclosed	undisclosed	DEREK MACKENZIE	1	NA	NA	NA	NA
"3730"	Nov 25, 2017	Missed 6 games (thumb injury).	ZACK	SMITH	OTTAWA	SENATORS	6	TRUE	thumb injury	FALSE	3519	0	11	11	2017	11	25	2017	14	1510401600	1511611200	finger	arm/hand	ZACK SMITH	1	28	NA	NA	NA
"3731"	Nov 26, 2010	Missed 2 games (groin).	RYAN	MILLER	ANAHEIM	DUCKS	2	TRUE	groin	FALSE	1203	0	11	20	2010	11	26	2010	6	1290254400	1290772800	groin	lower body	RYAN MILLER	1	124	NA	NA	NA
"3732"	Nov 26, 2010	Missed 2 games (illness).	ERIK	KARLSSON	OTTAWA	SENATORS	2	TRUE	illness	FALSE	3477	0	11	22	2010	11	26	2010	4	1290427200	1290772800	cold/virus	illness	ERIK KARLSSON	1	89	NA	NA	NA
"3733"	Nov 26, 2014	Missed 1 game (illness).	THOMAS	HICKEY	NEW YORK	ISLANDERS	1	TRUE	illness	FALSE	1647	0	11	24	2014	11	26	2014	2	1416830400	1417003200	cold/virus	illness	THOMAS HICKEY	0	314	NA	NA	NA
"3734"	Nov 26, 2014	Missed 21 games (broken foot).	DAVID	BOOTH	DETROIT	REDWINGS	21	TRUE	broken foot	FALSE	3083	0	10	07	2014	11	26	2014	50	1412683200	1417003200	foot	foot	DAVID BOOTH	1	50	NA	NA	NA
"3735"	Nov 26, 2014	Missed 8 games (lower body injury).	MICHAEL	RAFFL	PHILADELPHIA	FLYERS	8	TRUE	lower body injury	FALSE	1330	0	11	05	2014	11	26	2014	21	1415188800	1417003200	lower body	lower body	MICHAEL RAFFL	1	62	NA	NA	NA
"3736"	Nov 26, 2016	Missed 21 games (broken right foot).	MARIAN	GABORIK	OTTAWA	SENATORS	21	TRUE	broken right foot	FALSE	3467	0	10	06	2016	11	26	2016	51	1475755200	1480161600	foot	foot	MARIAN GABORIK	1	311	NA	NA	NA
"3737"	Nov 26, 2016	Missed 9 games (upper body injury).	ARTTURI	LEHKONEN	MONTREAL	CANADIENS	9	TRUE	upper body injury	FALSE	717	0	11	07	2016	11	26	2016	19	1478520000	1480161600	upper body	upper body	ARTTURI LEHKONEN	0	353	NA	NA	NA
"3738"	Nov 26, 2017	Missed 1 game (flu).	OSCAR	KLEFBOM	EDMONTON	OILERS	1	TRUE	flu	FALSE	2431	0	11	24	2017	11	26	2017	2	1511524800	1511697600	cold/virus	illness	OSCAR KLEFBOM	1	23	NA	NA	NA
"3739"	Nov 26, 2017	Missed 8 games (groin).	ANTON	SLEPYSHEV	EDMONTON	OILERS	8	TRUE	groin	FALSE	2508	0	11	10	2017	11	26	2017	16	1510315200	1511697600	groin	lower body	ANTON SLEPYSHEV	1	NA	NA	NA	NA
"3740"	Nov 27, 2002	Missed 5 games (strained left shoulder).	JUSTIN	WILLIAMS	CAROLINA	HURRICANES	5	TRUE	strained left shoulder	FALSE	1528	0	11	15	2002	11	27	2002	12	1037361600	1038398400	shoulder	upper body	JUSTIN WILLIAMS	1	52	NA	NA	NA
"3741"	Nov 27, 2008	Missed 2 games (right knee injury).	MIKE	FISHER	NASHVILLE	PREDATORS	2	TRUE	right knee injury	FALSE	2871	0	11	19	2008	11	27	2008	8	1227096000	1227787200	knee	leg	MIKE FISHER	1	363	NA	NA	NA
"3742"	Nov 27, 2008	Missed 6 games (upper body injury).	DANIEL	WINNIK	MINNESOTA	WILD	6	TRUE	upper body injury	FALSE	3991	0	11	18	2008	11	27	2008	9	1227009600	1227787200	upper body	upper body	DANIEL WINNIK	0	395	NA	NA	NA
"3743"	Nov 27, 2008	Missed 7 games (broken foot).	KEVIN	BIEKSA	ANAHEIM	DUCKS	7	TRUE	broken foot	FALSE	1080	0	11	13	2008	11	27	2008	14	1226577600	1227787200	foot	foot	KEVIN BIEKSA	1	398	NA	NA	NA
"3744"	Nov 27, 2009	Missed 19 games (left knee injury).	TORREY	MITCHELL	LOS ANGELES	KINGS	19	TRUE	left knee injury	FALSE	2053	0	9	30	2009	11	27	2009	58	1254312000	1259323200	knee	leg	TORREY MITCHELL	1	395	NA	NA	NA
"3745"	Nov 27, 2010	Missed 2 games (upper body injury).	MATT	STAJAN	CALGARY	FLAMES	2	TRUE	upper body injury	FALSE	16	0	11	24	2010	11	27	2010	3	1290600000	1290859200	upper body	upper body	MATT STAJAN	1	387	2010	11	27
"3746"	Nov 27, 2013	Missed 2 games (upper body injury).	MIKAEL	GRANLUND	MINNESOTA	WILD	2	TRUE	upper body injury	FALSE	3914	0	11	23	2013	11	27	2013	4	1385208000	1385553600	upper body	upper body	MIKAEL GRANLUND	0	1	NA	NA	NA
"3747"	Nov 27, 2013	Missed 3 games (leg injury).	TORREY	MITCHELL	LOS ANGELES	KINGS	3	TRUE	leg injury	FALSE	2058	0	11	20	2013	11	27	2013	7	1384948800	1385553600	leg	leg	TORREY MITCHELL	1	100	NA	NA	NA
"3748"	Nov 27, 2013	Missed 3 games (strained oblique muscle).	MATT	DUCHENE	OTTAWA	SENATORS	3	TRUE	strained oblique muscle	FALSE	3434	0	11	19	2013	11	27	2013	8	1384862400	1385553600	muscle	other	MATT DUCHENE	1	124	NA	NA	NA
"3749"	Nov 27, 2013	Missed 8 games (groin).	ADAM	MCQUAID	BOSTON	BRUINS	8	TRUE	groin	FALSE	601	0	11	11	2013	11	27	2013	16	1384171200	1385553600	groin	lower body	ADAM MCQUAID	1	7	NA	NA	NA
"3750"	Nov 27, 2014	Missed 21 games (achilles surgery).	MIKE	FISHER	NASHVILLE	PREDATORS	21	TRUE	achilles surgery	FALSE	2881	0	10	07	2014	11	27	2014	51	1412683200	1417089600	achilles	foot	MIKE FISHER	1	133	NA	NA	NA
"3751"	Nov 27, 2015	Missed 3 games (upper body injury).	TEUVO	TERAVAINEN	CAROLINA	HURRICANES	3	TRUE	upper body injury	FALSE	1510	0	11	19	2015	11	27	2015	8	1447934400	1448625600	upper body	upper body	TEUVO TERAVAINEN	0	NA	NA	NA	NA
"3752"	Nov 27, 2015	Missed 8 games (lower body injury).	ZACH	PARISE	MINNESOTA	WILD	8	TRUE	lower body injury	FALSE	3950	0	11	06	2015	11	27	2015	21	1446811200	1448625600	lower body	lower body	ZACH PARISE	1	33	NA	NA	NA
"3753"	Nov 27, 2017	Missed 15 games (lower body injury).	ANDREW	MACDONALD	PHILADELPHIA	FLYERS	15	TRUE	lower body injury	FALSE	1308	0	10	24	2017	11	27	2017	34	1508846400	1511784000	lower body	lower body	ANDREW MACDONALD	1	NA	NA	NA	NA
"3754"	Nov 28, 2006	Missed 3 games (groin).	SIDNEY	CROSBY	PITTSBURGH	PENGUINS	3	TRUE	groin	FALSE	2652	0	11	22	2006	11	28	2006	6	1164196800	1164715200	groin	lower body	SIDNEY CROSBY	1	417	NA	NA	NA
"3755"	Nov 28, 2007	Missed 2 games (flu).	PATRICK	SHARP	CHICAGO	BLACKHAWKS	2	TRUE	flu	FALSE	176	0	11	24	2007	11	28	2007	4	1195905600	1196251200	cold/virus	illness	PATRICK SHARP	1	446	NA	NA	NA
"3756"	Nov 28, 2007	Missed 3 games (shoulder injury).	DREW	STAFFORD	NEW JERSEY	DEVILS	3	TRUE	shoulder injury	FALSE	1797	0	11	23	2007	11	28	2007	5	1195819200	1196251200	shoulder	upper body	DREW STAFFORD	0	30	NA	NA	NA
"3757"	Nov 28, 2008	Missed 2 games (undisclosed).	DUSTIN	BYFUGLIEN	WINNIPEG	JETS	2	TRUE	undisclosed	FALSE	1848	0	11	22	2008	11	28	2008	6	1227355200	1227873600	undisclosed	undisclosed	DUSTIN BYFUGLIEN	0	831	NA	NA	NA
"3758"	Nov 28, 2008	Missed 9 games (groin).	NATE	THOMPSON	LOS ANGELES	KINGS	9	TRUE	groin	FALSE	2082	0	11	08	2008	11	28	2008	20	1226145600	1227873600	groin	lower body	NATE THOMPSON	0	6	NA	NA	NA
"3759"	Nov 28, 2009	Missed 2 games (upper body injury).	MIKE	FISHER	NASHVILLE	PREDATORS	2	TRUE	upper body injury	FALSE	2872	0	11	25	2009	11	28	2009	3	1259150400	1259409600	upper body	upper body	MIKE FISHER	1	108	NA	NA	NA
"3760"	Nov 28, 2009	Missed 6 games (groin).	MATT	HENDRICKS	WINNIPEG	JETS	6	TRUE	groin	FALSE	1884	0	11	18	2009	11	28	2009	10	1258545600	1259409600	groin	lower body	MATT HENDRICKS	1	55	NA	NA	NA
"3761"	Nov 28, 2009	Missed 6 games (left leg injury).	ALEX	GOLIGOSKI	ARIZONA	COYOTES	6	TRUE	left leg injury	FALSE	1002	0	11	16	2009	11	28	2009	12	1258372800	1259409600	leg	leg	ALEX GOLIGOSKI	1	2	NA	NA	NA
"3762"	Nov 28, 2009	Missed 9 games (bruised right shoulder).	KRIS	LETANG	PITTSBURGH	PENGUINS	9	TRUE	bruised right shoulder	FALSE	2721	0	11	10	2009	11	28	2009	18	1257854400	1259409600	shoulder	upper body	KRIS LETANG	1	731	NA	NA	NA
"3763"	Nov 28, 2010	Missed 2 games (undisclosed).	MIKE	GREEN	DETROIT	REDWINGS	2	TRUE	undisclosed	FALSE	3136	0	11	24	2010	11	28	2010	4	1290600000	1290945600	undisclosed	undisclosed	MIKE GREEN	1	13	NA	NA	NA
"3764"	Nov 28, 2013	Missed 1 game (strained neck).	MARK	BOROWIECKI	OTTAWA	SENATORS	1	TRUE	strained neck	FALSE	3395	0	11	27	2013	11	28	2013	1	1385553600	1385640000	neck	head/neck/face	MARK BOROWIECKI	0	336	NA	NA	NA
"3765"	Nov 28, 2014	Missed 1 game (back injury).	LEE	STEMPNIAK	CAROLINA	HURRICANES	1	TRUE	back injury	FALSE	1506	0	11	19	2014	11	28	2014	9	1416398400	1417176000	back	mid body	LEE STEMPNIAK	1	22	NA	NA	NA
"3766"	Nov 28, 2014	Missed 1 game (lower body injury).	TYLER	MYERS	WINNIPEG	JETS	1	TRUE	lower body injury	FALSE	1934	0	11	26	2014	11	28	2014	2	1417003200	1417176000	lower body	lower body	TYLER MYERS	1	23	NA	NA	NA
"3767"	Nov 28, 2014	Missed 1 game (upper body injury).	MATHIEU	PERREAULT	WINNIPEG	JETS	1	TRUE	upper body injury	FALSE	1950	0	11	26	2014	11	28	2014	2	1417003200	1417176000	upper body	upper body	MATHIEU PERREAULT	1	50	NA	NA	NA
"3768"	Nov 28, 2014	Missed 11 games (shoulder injury).	RYAN	MCDONAGH	TAMPA BAY	LIGHTNING	11	TRUE	shoulder injury	FALSE	2217	0	11	02	2014	11	28	2014	26	1414929600	1417176000	shoulder	upper body	RYAN MCDONAGH	1	437	NA	NA	NA
"3769"	Nov 28, 2014	Missed 2 games (illness).	COLTON	SCEVIOUR	FLORIDA	PANTHERS	2	TRUE	illness	FALSE	2609	0	11	28	2014	11	28	2014	0	1417176000	1417176000	cold/virus	illness	COLTON SCEVIOUR	0	433	NA	NA	NA
"3770"	Nov 28, 2014	Missed 2 games (undisclosed).	CHRIS	KELLY	ANAHEIM	DUCKS	2	TRUE	undisclosed	FALSE	1171	0	11	22	2014	11	28	2014	6	1416657600	1417176000	undisclosed	undisclosed	CHRIS KELLY	1	341	NA	NA	NA
"3771"	Nov 28, 2014	Missed 7 games (illness).	JONAS	BRODIN	MINNESOTA	WILD	7	TRUE	illness	FALSE	3853	0	11	13	2014	11	28	2014	15	1415880000	1417176000	cold/virus	illness	JONAS BRODIN	1	31	NA	NA	NA
"3772"	Nov 28, 2015	Missed 14 games (back injury).	JUSTIN	SCHULTZ	PITTSBURGH	PENGUINS	14	TRUE	back injury	FALSE	2801	0	10	27	2015	11	28	2015	32	1445947200	1448712000	back	mid body	JUSTIN SCHULTZ	1	66	NA	NA	NA
"3773"	Nov 28, 2015	Missed 15 games (lower body injury).	THOMAS	HICKEY	NEW YORK	ISLANDERS	15	TRUE	lower body injury	FALSE	1649	0	10	26	2015	11	28	2015	33	1445860800	1448712000	lower body	lower body	THOMAS HICKEY	1	425	NA	NA	NA
"3774"	Nov 28, 2016	Missed 22 games (back injury).	TOMAS	JURCO	CHICAGO	BLACKHAWKS	22	TRUE	back injury	FALSE	142	0	10	08	2016	11	28	2016	51	1475928000	1480334400	back	mid body	TOMAS JURCO	1	NA	NA	NA	NA
"3775"	Nov 28, 2017	Missed 25 games (broken foot).	NOAH	JUULSEN	MONTREAL	CANADIENS	25	TRUE	broken foot	FALSE	716	0	10	3	2017	11	28	2017	56	1507032000	1511870400	foot	foot	NOAH JUULSEN	0	NA	NA	NA	NA
"3776"	Nov 28, 2017	Missed 4 games (upper body injury).	MELKER	KARLSSON	SAN JOSE	SHARKS	4	TRUE	upper body injury	FALSE	3629	0	11	20	2017	11	28	2017	8	1511179200	1511870400	upper body	upper body	MELKER KARLSSON	1	NA	NA	NA	NA
"3777"	Nov 28, 2017	Missed 6 games (upper body injury).	ALEXANDER	WENNBERG	COLUMBUS	BLUEJACKETS	6	TRUE	upper body injury	FALSE	333	0	11	14	2017	11	28	2017	14	1510660800	1511870400	upper body	upper body	ALEXANDER WENNBERG	1	25	NA	NA	NA
"3778"	Nov 28, 2017	Missed 9 games (broken jaw).	ANTON	LINDHOLM	COLORADO	AVALANCHE	9	TRUE	broken jaw	FALSE	47	0	11	05	2017	11	28	2017	23	1509883200	1511870400	mouth	mouth	ANTON LINDHOLM	1	84	NA	NA	NA
"3779"	Nov 29, 2007	Missed 16 games (sprained knee).	RYAN	CALLAHAN	TAMPA BAY	LIGHTNING	16	TRUE	sprained knee	FALSE	2106	0	10	24	2007	11	29	2007	36	1193227200	1196337600	knee	leg	RYAN CALLAHAN	0	426	NA	NA	NA
"3780"	Nov 29, 2008	Missed 4 games (groin).	PATRIK	BERGLUND	ST. LOUIS	BLUES	4	TRUE	groin	FALSE	341	0	11	21	2008	11	29	2008	8	1227268800	1227960000	groin	lower body	PATRIK BERGLUND	1	103	NA	NA	NA
"3781"	Nov 29, 2010	Missed 1 game (flu).	MARIAN	GABORIK	OTTAWA	SENATORS	1	TRUE	flu	FALSE	3457	0	11	27	2010	11	29	2010	2	1290859200	1291032000	cold/virus	illness	MARIAN GABORIK	1	24	NA	NA	NA
"3782"	Nov 29, 2013	Missed 1 game (bruised foot).	ZACH	PARISE	MINNESOTA	WILD	1	TRUE	bruised foot	FALSE	3946	0	11	26	2013	11	29	2013	3	1385467200	1385726400	foot	foot	ZACH PARISE	1	24	NA	NA	NA
"3783"	Nov 29, 2013	Missed 1 game (lower body injury).	MATT	READ	PHILADELPHIA	FLYERS	1	TRUE	lower body injury	FALSE	1337	0	11	27	2013	11	29	2013	2	1385553600	1385726400	lower body	lower body	MATT READ	1	34	NA	NA	NA
"3784"	Nov 29, 2013	Missed 4 games (lower body injury).	DENNIS	SEIDENBERG	NEW YORK	ISLANDERS	4	TRUE	lower body injury	FALSE	1689	0	11	21	2013	11	29	2013	8	1385035200	1385726400	lower body	lower body	DENNIS SEIDENBERG	1	29	NA	NA	NA
